duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,dataset,label,subset
145.47591836734694,22050,857.5346591671556,1585.2454786060189,0.0515870777060724,0.0076198056340217,143.5546875,-549.3862915039062,74.61985778808594,159.3395233154297,29.48598289489746,-15.625506401062012,22.942039489746094,14.879716873168944,12.014872550964355,12.79105281829834,13.461298942565918,7.131635665893555,10.476950645446776,-3.17177963256836,9.546961784362791,-14.471497535705566,8.869961738586426,-5.594882488250732,10.961536407470703,-1.4855647087097168,10.919670104980469,-3.8175108432769775,10.302949905395508,-9.456791877746582,10.663779258728027,-6.172656536102295,11.809289932250977,-3.303100347518921,12.444839477539062,-4.2229766845703125,14.636032104492188,-0.5575200915336609,13.078285217285156,0.4597799181938171,13.727535247802734,-1.3731281757354736,11.967803001403809,-0.398266464471817,12.98409366607666,-0.2268341928720474,11.99052906036377,0.1734197437763214,0.2880748510360718,0.1191004738211631,0.1857679188251495,0.1497159004211425,0.2761027812957763,0.080272264778614,0.1193348541855812,0.1587809771299362,0.3142632842063904,0.0902643725275993,0.1300481557846069,0.2164569795131683,0.2846444547176361,0.3160676956176758,0.3964893221855163,0.229077473282814,0.203508123755455,0.3986158072948456,0.4316894114017486,0.1819229871034622,0.1758445352315902,0.2285117357969284,0.3388792276382446,instrumental,instrumental,instrumental
65.89809523809524,22050,2859.695398717242,5799.317257903343,0.1736836020084566,0.0191941317170858,107.666015625,-196.0689697265625,26.11759185791016,73.5182876586914,9.054036140441896,-30.223989486694336,6.054502487182617,1.8171464204788208,6.476780891418457,-16.868896484375,5.604147434234619,-1.7864376306533811,4.981424808502197,-10.218825340270996,4.880885601043701,-4.713135719299316,4.908339977264404,-11.704466819763184,4.782731533050537,0.7577748894691467,4.906328201293945,-4.9621171951293945,4.317101001739502,5.749009609222412,4.28113317489624,-3.399519681930542,4.273556232452393,4.413104057312012,4.417608261108398,1.455848217010498,4.114888668060303,4.206288814544678,4.001458644866943,0.2179707735776901,4.105691909790039,4.229310035705566,4.094091892242432,-1.1919276714324951,3.7302069664001465,2.8224477767944336,3.8698694705963135,0.6766042709350586,0.2038878500461578,0.7230674624443054,0.2109002619981765,0.6815555691719055,0.2045929729938507,0.6103363633155823,0.2017843723297119,0.5978081822395325,0.2030481696128845,0.5746256113052368,0.1936004757881164,0.5939005017280579,0.2004028260707855,0.6652930974960327,0.207766443490982,0.6720238924026489,0.2105172276496887,0.6024826169013977,0.1969493627548217,0.5959900617599487,0.2053816616535186,0.6670370101928711,0.2137745320796966,instrumental,instrumental,instrumental
24.03265306122449,22050,3759.2429203442216,7727.04236829603,0.1514374132782336,0.1075553223490715,161.4990234375,-189.3775329589844,155.11378479003906,35.109561920166016,26.390079498291016,28.578319549560547,23.816165924072266,21.67411422729492,15.95118808746338,17.673526763916016,11.70374584197998,18.521726608276367,12.423498153686523,1.8850845098495483,12.11081886291504,9.473076820373535,8.241527557373047,-4.039764404296875,8.72587776184082,1.8450536727905276,11.013596534729004,-2.29235315322876,7.593206405639648,6.713326930999756,11.68885326385498,1.7567253112792969,9.002350807189941,2.637918710708618,7.661027908325195,-6.515865325927734,6.885087966918945,-2.5978775024414062,7.659294605255127,-4.171521663665772,7.483904838562012,3.0432138442993164,6.595697402954102,-3.910151720046997,6.5984787940979,-1.8557859659194944,8.461487770080566,0.2941308617591858,0.2920768558979034,0.4171284437179565,0.2342984527349472,0.6712101101875305,0.3927407264709472,0.3296196758747101,0.2396918833255767,0.2520215213298797,0.2228300124406814,0.2222602367401123,0.2009377777576446,0.250083178281784,0.1992483139038086,0.33440962433815,0.2929722666740417,0.4280985593795776,0.2860541939735412,0.5704919099807739,0.3445857465267181,0.3031124472618103,0.215832844376564,0.2609305381774902,0.2481026649475097,instrumental,instrumental,instrumental
106.0,22050,1328.5002399902464,2787.807036511375,0.0540461897380092,0.1856304109096527,60.09265988372093,-125.41948699951172,48.98096466064453,132.6226043701172,24.63292121887207,1.3137606382369995,18.43187713623047,37.06326675415039,12.16846752166748,11.962896347045898,13.572051048278809,7.0537824630737305,9.503225326538086,-1.8394581079483032,10.454246520996094,3.7568514347076416,8.982406616210938,-4.702675819396973,8.773590087890625,1.5543484687805176,8.306387901306152,-4.190018653869629,9.806680679321287,-0.1837020814418792,9.259722709655762,-4.677091121673584,8.50998306274414,-2.213196992874145,8.96068000793457,-8.455436706542969,9.281135559082031,0.5093420147895813,8.307971000671387,-3.611567735671997,7.929624080657959,0.6737601161003113,7.766374111175537,-4.969342708587647,7.739659786224365,-1.205939769744873,8.122392654418945,0.250155359506607,0.2310456782579422,0.3290638029575348,0.3075689375400543,0.3476955890655517,0.2505671083927154,0.450890302658081,0.3910348415374756,0.2691782116889953,0.1861233562231063,0.3567087054252624,0.2862327098846435,0.4065712690353393,0.3285408318042755,0.3439464569091797,0.2529020011425018,0.3016767203807831,0.3105429708957672,0.2604797780513763,0.1849050223827362,0.4414949715137481,0.3296845853328705,0.2619984447956085,0.2558437585830688,instrumental,instrumental,instrumental
1234.4656689342405,22050,1753.7585842542771,3636.214785246256,0.1002208171935248,0.1841629892587661,143.5546875,-108.3293914794922,69.91714477539062,124.43321990966795,30.0098934173584,-22.500362396240234,24.112058639526367,18.65645217895508,13.091083526611328,-12.24074363708496,14.608583450317385,-1.8278157711029053,14.90799617767334,-21.177207946777344,13.387377738952637,-7.714869976043701,14.8814115524292,-14.50563907623291,11.573925018310549,-6.663749694824219,10.980685234069824,-10.580451965332031,12.485715866088867,-7.4652886390686035,12.32237720489502,-11.620184898376465,11.544681549072266,-4.60199785232544,10.085280418395996,-9.834837913513184,11.986076354980469,-2.011826992034912,11.362242698669434,-7.348170757293701,11.380518913269045,-0.7447089552879333,11.227713584899902,-7.009909152984619,10.711641311645508,4.6223673820495605,11.471548080444336,0.3648456335067749,0.334529310464859,0.3825448751449585,0.3366133570671081,0.1629351675510406,0.1314224898815155,0.2828637063503265,0.3188383877277374,0.1870365440845489,0.1847956627607345,0.3521058857440948,0.315754234790802,0.3056834638118744,0.2963215708732605,0.2530483603477478,0.2111983597278595,0.4449487328529358,0.3704569041728973,0.190130278468132,0.1361531913280487,0.2930812239646911,0.3175656795501709,0.231785163283348,0.2237681001424789,instrumental,instrumental,instrumental
241.10231292517005,22050,838.1514683524969,1205.190609783531,0.0456803002967305,0.0805624425411224,234.90767045454547,-281.87164306640625,33.27436447143555,172.0745391845703,16.6060791015625,-4.113613605499268,7.300764083862305,7.635934829711914,9.600749969482422,-20.318227767944336,10.59192943572998,4.196748733520508,7.02963924407959,-10.54991054534912,8.853254318237305,-19.02144432067871,7.334045886993408,-10.94060230255127,7.430162906646728,-11.79537296295166,9.444061279296877,-2.2295138835906982,8.693506240844727,-2.259018421173096,9.674355506896973,-10.531108856201172,8.595948219299316,-0.7098087072372437,8.572843551635742,-3.870052576065064,8.970880508422852,-11.303384780883787,8.959808349609375,-6.322576999664307,7.892107963562012,1.2482903003692627,7.667590141296387,-0.852929413318634,7.732624530792236,-3.538705587387085,8.064976692199707,0.103685162961483,0.1172122284770011,0.2114614248275756,0.3454544246196747,0.1430233716964721,0.1390045136213302,0.385661244392395,0.3622079491615295,0.3871657252311706,0.3855251371860504,0.1309189349412918,0.1394511759281158,0.1697451472282409,0.2965348064899444,0.1055031269788742,0.1274822503328323,0.2724539637565613,0.3639454543590545,0.102882832288742,0.1077673956751823,0.221521109342575,0.3205467164516449,0.2135448306798935,0.3142303824424743,instrumental,instrumental,instrumental
169.43600907029477,22050,2319.858902724356,5584.87729140261,0.0998939269534461,0.2470373660326004,123.046875,-58.09097671508789,61.09501647949219,111.40699768066406,25.0969181060791,30.13269424438477,14.3713960647583,-11.280466079711914,14.094932556152344,-19.01218605041504,10.446159362792969,1.0033915042877195,9.359652519226074,-6.356028079986572,9.163464546203612,-2.1975131034851074,8.113570213317871,-12.194327354431152,8.438684463500977,-3.325638771057129,8.488839149475098,-6.420286178588867,8.917530059814453,8.490232467651367,7.782770156860352,-5.007721424102783,9.252053260803224,4.154265403747559,9.517252922058104,-11.27242660522461,7.849667072296143,9.189979553222656,7.599317073822021,-6.988633632659912,7.234713077545166,6.893737316131592,7.725098133087158,-6.596359252929688,8.876754760742188,6.975172519683838,8.369647979736328,0.1707683652639389,0.1200945824384689,0.4138765931129455,0.3427233397960663,0.1816533356904983,0.1221300587058067,0.3984565436840057,0.3478656411170959,0.3408285081386566,0.2977839708328247,0.14427350461483,0.1091996654868125,0.4018960893154144,0.3567291498184204,0.141649529337883,0.1008346155285835,0.2543801963329315,0.301648736000061,0.102107860147953,0.0900954976677894,0.2335143387317657,0.2852861285209656,0.4028898477554321,0.3533107340335846,instrumental,instrumental,instrumental
164.62947845804987,22050,1781.186247837726,3525.696849163993,0.0818812055995275,0.1491261571645736,198.76802884615384,-181.0330047607422,119.2208480834961,118.80987548828124,57.188621520996094,21.635787963867188,36.90676498413086,15.75432014465332,19.165000915527344,-6.300867080688477,20.74461936950684,3.722947597503662,13.672218322753906,-9.333459854125977,11.846317291259766,-1.251118302345276,9.393425941467283,-9.886329650878906,8.60993480682373,-2.5450234413146973,8.593753814697266,-6.777272701263428,8.155009269714355,-2.7332088947296143,7.820529937744141,-3.313636779785156,7.436148166656494,1.1741410493850708,7.472729682922363,-2.328165292739868,8.644987106323242,1.1649574041366575,7.964128017425537,-9.314408302307127,7.489512920379639,-1.1819008588790894,7.357460975646973,-1.708787441253662,6.421746253967285,-1.735431671142578,7.419395923614502,0.5110487341880798,0.3649224638938904,0.3217156827449798,0.2527590990066528,0.3370150923728943,0.2969806790351867,0.2318902164697647,0.2293044179677963,0.2803800702095032,0.2559643387794494,0.3308369219303131,0.2962773442268371,0.2977964282035827,0.2335637658834457,0.4491860866546631,0.332060158252716,0.3794955611228943,0.2530781328678131,0.5125271081924438,0.3587811291217804,0.4022887051105499,0.3119444251060486,0.3163563907146454,0.2141728103160858,instrumental,instrumental,instrumental
140.53832199546486,22050,1894.79080100654,3730.114280238105,0.0843454433751858,0.1650483757257461,112.34714673913044,-105.54964447021484,34.07498550415039,104.1466827392578,21.933683395385746,-28.465925216674805,18.969844818115234,-0.2606784701347351,9.557289123535156,-24.439342498779297,13.461997032165527,-14.395502090454102,8.405234336853027,-19.912351608276367,11.286191940307615,-12.21649169921875,7.836353302001953,-17.396650314331055,10.007400512695312,-10.408787727355955,8.728730201721191,-12.076666831970217,9.050576210021973,-5.27558183670044,9.185574531555176,-7.548962593078613,9.91995620727539,-3.1989002227783203,9.62614917755127,-6.460354328155518,9.181167602539062,-2.627285480499268,8.899789810180664,-6.0600175857543945,8.211530685424805,-2.1526219844818115,8.509836196899414,-5.207705020904541,7.836520671844482,-3.662356615066528,10.959235191345217,0.287935197353363,0.3717153370380401,0.1380272358655929,0.1288183629512787,0.3784448206424713,0.3982024788856506,0.158462569117546,0.2199929356575012,0.1655676811933517,0.2244815826416015,0.3307160139083862,0.3753231763839721,0.1193802282214164,0.1232337430119514,0.1975683271884918,0.3177846372127533,0.09977687895298,0.1354871839284896,0.2390976697206497,0.3009078800678253,0.2194056510925293,0.2882028520107269,0.143182635307312,0.1888471692800521,instrumental,instrumental,instrumental
203.31392290249437,22050,1880.7440343419976,3760.35700736286,0.0869900619682825,0.1665195226669311,112.34714673913044,-113.79630279541016,98.00464630126952,109.0545425415039,23.5479679107666,-14.844130516052246,19.393310546875,5.607422828674316,10.06368637084961,-13.185791969299316,12.92181396484375,-5.061733722686768,9.722423553466797,-10.082171440124512,9.931143760681152,-5.038973331451416,8.414366722106934,-7.8514580726623535,9.008962631225586,-4.858572483062744,8.7710599899292,-6.690689563751221,7.612924098968506,-1.3073538541793823,8.742194175720215,-7.37789249420166,7.198172092437744,0.128451257944107,7.557170391082764,-4.769787788391113,6.453567028045654,0.4720301330089569,7.05720329284668,-3.235867500305176,6.643410682678223,-2.577331781387329,6.756113529205322,-5.410333156585693,6.860777378082275,-2.468810796737671,9.829069137573242,0.3639276623725891,0.3853558599948883,0.1432903856039047,0.1049088314175605,0.2924556136131286,0.3461172580718994,0.1394303292036056,0.1951133161783218,0.1828040331602096,0.2243176698684692,0.347445547580719,0.3777762651443481,0.1436308473348617,0.1184445545077323,0.2519188523292541,0.3276796340942383,0.123069442808628,0.1141069531440734,0.2928648889064789,0.3302280604839325,0.2314797937870025,0.2891724407672882,0.197810873389244,0.2226920127868652,instrumental,instrumental,instrumental
