duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,cluster,tsne_2d_1,tsne_2d_2,tsne_3d_1,tsne_3d_2,tsne_3d_3
-0.3825730346189481,0.0,-0.9873089670198664,-0.9877059430893974,-0.523244402390335,-1.834991261394373,0.7403983805573562,-3.2741709378095547,-0.1650116199866192,0.7861511160861682,-0.2880083027401889,-0.4134771401935261,-0.0388662340891567,-0.2445283517180953,-0.6773162125297086,0.8108977832754494,0.1735260256205053,0.258121175883772,-0.1739205996643195,0.0263063915776613,-0.2204227546309181,-1.577274873983137,-0.3118688938918783,-0.1514747141553736,0.5117453423359369,-0.1017488530599621,0.6195267133955573,0.0919609838013199,0.4758707314843935,-1.2745649141166988,0.5893501953954752,-0.3950679154965349,1.0990582876073494,-0.4058241880889511,1.429983999169352,-0.1453749684523606,2.5113342917472288,0.06183005219886,2.330330788324696,0.7468128375240923,2.738785865939505,-0.2249459846479978,1.6379988139098505,0.5725284104742799,1.6736591631252038,0.017386446451223,1.0320769313068665,-1.2200644637347438,0.0874289059590125,-1.4742892000474854,-0.8498369279855831,-1.4031537859731524,-0.1017302866701074,-1.6904152618860433,-1.7493275686290044,-1.2953259488575817,0.4987777605671332,-1.6124114660063755,-1.838156396042354,-0.8247772075255049,0.4354729351935258,-0.2978821020481867,1.6544181146741752,-0.7482709336943911,-0.7537444553634427,0.2941877892803149,2.1108899583626006,-0.9803383076620764,-1.0548418235259436,-0.8603145576202482,1.0637524332219486,7,-13.767492,-13.376072,5.4285374,-13.075631,-24.61827
-0.7833626266926449,0.0,1.6788751278172618,1.6190145877475195,1.9892060816382824,-1.6619903945761452,-0.3793323579128904,0.1050997504688318,-2.06109037606299,-1.1170354996530378,-2.184158941128569,-0.8771033635781208,-2.1208212923029084,-0.936525687666702,-1.762678519471485,-1.485207367330034,-1.7218391181801258,-0.4123391776442996,-1.7291342575965991,-0.6858835971034205,-1.6886632170957532,-0.5594713572146632,-1.5505388497126045,-0.974674335172568,-1.5411665058419082,0.1728335551283184,-1.5688811948003731,-0.0827154482738154,-1.7294171113831371,1.0347105464715576,-1.6788445064550792,0.0761840187665064,-1.635033078065755,0.8986601452037338,-1.5792733253871734,1.0132096247975348,-1.6956559314302266,1.037493376408249,-1.8432111968269784,0.6952035888651072,-1.7694539875092774,1.0181662942941423,-1.7225844009104896,0.3902776101252112,-1.7854950478104148,0.6868045003882034,-1.683600367473982,2.1665306989920032,-1.098868296500525,3.143620406689383,-0.4804121883958139,2.5410176888695566,-1.1235880725535656,2.2085784713795924,-0.5811264687319537,1.7836007618190683,-1.1456770744860505,1.8306966503637725,-0.9299673569055324,2.240121538581888,-0.8474190857120865,2.1802295080311493,-1.1772336036326616,2.433609404559834,-0.6518450780258856,1.6883631271608632,-1.3214749780696002,2.1047556183245275,-0.6234259223914385,2.497895794073446,-0.936409749838568,4,23.747038,10.773174,-23.133026,5.508774,33.606785
-0.9942157618029108,0.0,2.876760615897982,2.811457641934979,1.5314334467300394,-0.3412601453401245,1.3002637497924794,0.1690993755576771,2.981703735565685,-1.968794067259028,-0.5753181353474972,0.9903709695328272,0.0688991523723189,0.1154088356417755,0.0941279552787475,1.1888712403379458,-0.2504450384091345,1.1144277060065677,0.3769452065296934,0.5373642398918687,0.5863276186623055,0.9201598846018524,-0.5083597722184465,0.0580604273345039,-0.2310536641670028,0.3059153350508806,0.6537089277020963,0.3247127095089612,-0.5224445440066176,1.181159540252582,0.9536297429209806,0.952408509068479,0.0806534007673967,0.5985512637068847,-0.3633765775745905,-0.6131663689540567,-0.5879625103714476,-0.356050247651433,-0.1613313202336618,-0.2416443828692244,-0.1866185968354445,0.7549861066871533,-0.6548726989129406,-0.2339163205384846,-0.7133191186156557,-0.3402222419935143,-0.1480904199460395,-0.4076394661768516,0.1438220202877803,0.80442180765204,-0.136478060953204,2.4642948217765994,1.5649976103404466,0.1437100749422241,-0.0440269557631053,-0.6414238700933109,-0.8531777392713,-0.6741117115827187,-0.8251142653866935,-0.5517273646310953,-0.8650008261276486,-0.1677273473568677,0.1012187880171226,0.6813856870942523,0.4463223839660735,1.4695896312878751,0.8372616751825128,-0.0773907170131701,-0.4707771390271684,-0.6120525665779322,-0.3875747690992291,6,7.4619284,4.9733157,-3.551938,25.03357,10.381811
-0.5813914565992266,0.0,-0.3601460644606922,-0.2438311192225332,-0.4726418381468288,0.825724256253192,-1.863626592629264,0.7808201621389006,-1.1673021244805386,0.1936720849768591,-0.7383880979560818,0.1244889182158347,-0.5948949387985366,0.9306582224037536,-0.6472144731607601,0.7467866035918549,0.2002425373930162,0.2522681755606996,-0.4494812939405223,0.1609537446523803,0.0650659748638934,0.3239538400185838,-0.2767110469315109,-0.0312596304742864,-0.215201213500164,0.2703333237251171,-0.331513079861921,0.0351131992602514,0.2930367661328266,0.1337211751623957,0.0903919915603058,-0.1409195876539356,-0.0979859265301145,-0.2215675540828431,0.1238384402412053,-1.0088745582422491,0.3701224026802218,0.2803313081581913,0.1369313103726368,-0.122133594502295,0.0222196870646299,0.2292334053196919,-0.1552154926620614,-0.4771415200203825,-0.2867393297695332,-0.1975595494878603,-0.2614892020954709,-0.7036088673982869,-0.7161814772328293,0.1310827705161286,0.9405377024553268,0.0650816361488825,-0.4666288480477835,1.035740708902585,2.1003034687731525,-0.5211028703951195,-1.3959316492614362,0.2816225146564238,0.3937857283095524,0.7189797078252969,1.10395849056175,-0.1000537606402766,-0.5000068663935968,-0.2267583828714156,0.802343803792093,-0.650477237928712,-1.497587114937142,0.9536574178488596,1.1921284096971767,-0.6038745771460865,-0.2638108873660322,3,-0.863768,3.6428835,6.3844976,-3.438511,6.5501027
5.102067544116699,0.0,0.2061506425301336,0.2809729213762033,0.4775200584616063,0.8037907790235601,0.7403983805573562,0.9442767924568288,-0.3488528090175,0.0120628739581655,-0.2393877144251736,-0.6318123947991494,0.1053778487941096,-0.0444535823874671,-0.4663990051066672,-1.1269220081067708,0.4502832020232828,-0.4154499844017261,1.0800490358364692,-1.793361923228114,0.9880131721938812,-0.8725542025117418,1.5677154591702094,-1.3521016387022202,0.715211847660766,-0.7355532510592496,0.6417316691684666,-0.940119978900787,1.2800385804259344,-0.9721191954413454,1.178764526784765,-1.320791531989746,1.0030539004362673,-0.6254129077076598,0.5454298870470844,-1.2902977424402906,1.4517215227163462,-0.2360227653550207,1.541291200247596,-0.9196355863683552,1.6391096184331255,-0.0855074723827018,1.322120819900732,-0.9457229051191592,0.8242038600625601,1.0819462719196475,0.8585214645265375,0.0682938962537522,0.7420287208252375,0.5399971014068098,1.3674667415205506,-1.3051184956486468,-2.169176497983318,-0.2002129197889809,1.0773747889260816,-1.097167796448434,-1.4155632608606863,0.2489031214976909,0.8156605762599854,-0.1002445986681173,0.6133004461743288,-0.7450687773355928,-1.1257401568578866,0.8024279471887996,1.6733813268349675,-1.131573388599257,-2.2104355464830663,-0.1521304583698859,1.0151210534525958,-0.8352467708534413,-0.7766335174295783,0,-13.949587,-0.4189107,17.807796,-30.15445,-4.455824
0.0990443577550356,0.0,-1.0131206583772991,-1.2227984809695434,-0.6447915622783299,-0.7447213551921971,3.5906220784816205,-0.715551944541985,-1.781313663484039,1.0685650380939649,-1.4833049670087213,-0.0478764576083669,-1.9671777719558643,-0.6282719567320918,-1.1504390525536878,-1.7522350431202391,-0.5186463147212265,0.0374765069275691,-1.1494970838125065,-0.7193437984753699,-0.4387066683228049,-2.0518372980848225,-0.792099702045103,-0.8717519517570558,-0.6615557486558925,-1.3636585437315285,0.0825151688582381,0.3343025037616488,-0.1170754995917352,-0.1814530759552568,0.2377396435472048,-1.1357198177457946,-0.0667963169115415,0.0325919215579601,-0.0215541198308652,-0.073371967516936,0.2460636468329342,-2.13900257375686,0.4366473533726607,-0.7007434375845486,0.0046418022148093,0.3567146018510712,-0.1973775362609088,0.4681227955977228,-0.2893691472984108,-0.709678654730056,-0.2806900100425147,-1.6894008230934408,-2.32023318870343,-0.7681007311840023,1.4974231509096991,-1.4527861891980058,-2.0608312209470454,0.5559351719746938,1.691864363994814,0.3063513345911993,1.5524735564629717,-1.3234163057674633,-1.7037833341518371,-1.2040843826979102,0.6165477512847684,-1.7920532001658345,-2.381840459365922,-0.4366783883586798,1.5787169172888067,-1.7282288127515195,-2.6254921601850327,-0.685304160110716,1.058661738582001,-0.9749305641117296,0.6696689993701809,3,-10.538853,-5.2867455,-2.9987812,-30.926155,10.965234
-0.261899276513176,0.0,0.9600000390208092,1.486367330513888,0.4707934497673575,1.743570910019284,0.1005522442886438,1.424777441519005,-0.6937325733838541,-0.2768088908232617,-0.6953276884678878,1.0397356100409352,-1.09548535078398,-1.630379396647281,-0.2696633846974452,-1.6511286965138288,-0.553810141581524,-0.2025999474431118,-0.4901118718805332,-0.2955007826323435,-0.3410950583369195,-0.2970902738515398,-0.5483678616466686,-1.0406776808355491,-0.3264738201457053,-0.3269719836525424,-0.2651144348574921,-0.3052441412005249,-0.0345413407049398,1.4510147238211333,-0.4344711938858213,-0.1971051196846907,0.171249665127125,0.8549014588457096,0.3324871104137769,-1.5835922423611262,-0.2022653767546345,2.058190127431566,-0.188909102358801,-0.8428996924598823,-0.3033754581458948,1.6093700066138996,-0.1728325168601809,-0.8507582027899162,0.1383130830155242,1.598464669429582,-0.1788031017184548,-1.2379091015563666,-2.2796173168849645,0.7795582763143639,1.4572784539821986,-1.166302854065588,-2.301963081700513,0.6500535849948293,1.488652745422579,-0.0186146213771759,0.2551104617960445,-1.228484623476719,-2.1360899784821714,0.6810165381904323,1.5332304413058837,-1.5355574846002764,-2.781669146826748,-0.5665102658071999,0.6730381162972834,-1.7335285819896693,-2.8838903475860027,-0.59594607924362,0.5436496111547005,0.4750665820289902,1.294482009019896,3,3.708275,-25.909977,-17.644566,-18.121502,16.34106
-0.2861071194475381,0.0,0.2426747831549105,0.2126092607412167,0.1001353107015457,0.280097021014682,2.4630610551269663,0.2489098400035802,1.5785562026144702,-0.1126413878317851,2.282886020115499,0.7698864383029267,1.6827543240293872,-0.1981957301202929,0.7239751155607771,-0.6670904346969861,1.9304670307312448,0.0018561586087394,0.7303284349031285,-0.596406607495274,0.5030988211389927,-0.1983806774075888,-0.1481987052366676,-0.7297002506570178,-0.2695757846911067,-0.2314254880246095,-0.2269333224685282,-0.3597232483440276,-0.3154668794893258,-0.2534674597525997,-0.4210525374510545,0.0907784963867696,-0.4875913497724701,0.3510882720027126,-0.4339660247596468,0.2412013609354392,0.1157517311447984,0.4146061925594176,-0.0211683421245286,-1.339289038864223,-0.183990973721717,-0.1825149900200025,-0.329743945703465,0.271589552939105,-0.7793827230494053,-0.3138005012053597,-0.4965824530634563,1.0522882101066549,1.1703052060643664,0.0748993108896817,0.1348782306043205,-0.0141259011363302,0.1966097993194767,-0.575158738899438,-0.1912036613308552,-0.4425434986600519,-0.3632452030942543,0.0977115395312528,0.5373277234910622,-0.1642885260999813,-0.3424204790287685,0.6467291105655643,0.6877046243893823,0.3322488211942118,-0.0330884143933786,1.0731881901980411,1.044826314277469,0.6615428747124252,0.9330176518936352,-0.1876034353434453,-0.93004211460949,0,1.5251145,8.292422,14.236634,8.801105,2.9848733
-0.4074409834757164,0.0,0.3939566691576472,0.3390568255548088,0.1508433503250243,0.5180856168935104,-0.2332805224602495,0.9708634243887896,-1.7500153209698164,-0.437814894952624,-0.9888860844511546,-0.8212698435339221,-0.5285723876600552,-1.0465996806897349,-1.1589565648880418,-2.071268385461569,0.173694424396187,-1.3602880825551356,-0.7602087173228473,-1.6655327507259996,0.3268482259900572,-1.3420762910764252,-0.6350445511390692,-1.741633761744328,0.1947330846313296,-1.1939419687389323,-0.1778119856954126,-1.16845478946615,0.0144751083092953,-0.6395726875229437,0.0640420259644298,-0.6289499507492603,0.4135761261996525,-0.3882083470458916,0.373310259221156,-0.601841105736852,0.3301491603849977,-0.3620732192264684,0.4090507156937641,-0.6447054655643196,0.1543048339448973,-0.3979060938792081,0.1621019922570787,-0.5318773718067743,-0.2505321931099182,-0.7368241372206549,0.6871959130217798,-0.4493382982635915,1.2660250477597936,-1.3295758665114177,-1.6869484819546996,0.2931207411368461,1.6430447253035856,-1.1152706568069906,-0.3231351040051872,-1.2477303461816804,-0.8287572042364747,0.0968520583046346,1.666925484054242,-1.6130551770726331,-2.0226053031082034,-1.1387563887179637,0.4735106487455245,-1.6770943783904846,-1.7426428250944843,-0.7967021588176058,0.1986046663089897,-0.7010658272350788,0.5862509419246893,-1.5137616570141446,-1.334946097116956,1,1.5348434,-14.68974,-26.397623,-5.6391582,-20.783625
-0.0912749149613194,0.0,0.3752512450000906,0.3577642282364361,0.2052631898926207,0.5400747758488984,-0.2332805224602495,0.8919890272480197,0.7491601174538017,-0.3289773442452557,-0.8390752685183852,-0.3886617981825872,-0.4763660407050352,-0.7357335704888781,-1.059712182822461,-1.2000822930764057,0.0433871296994541,-0.6585757920735719,-0.3874489995925796,-0.672073052424794,-0.0995349893182035,-0.5934564331713962,-0.4543186008387813,-0.4555235765801012,-0.1369985363208755,-0.5146014582881263,-0.1624071002339901,-0.34650994272675,-0.5151802127334106,-0.0369256314036973,-0.0935216178285409,-0.5998792199380283,-0.5739330857836109,0.1743062845316691,-0.4023107986086536,-0.2569344779079866,-0.7605107112304946,0.2726895585984761,-0.4381740417711147,-0.0419480130220471,-0.5804255958723573,-0.4921439852390972,-0.5864053988313949,-0.5784074775713608,-0.6152704520652301,-0.474801429272228,0.3092504687935019,0.0621156526179425,1.4582366010105476,-1.289334015224724,-2.0383988978489445,-0.3445830584050738,0.8987595750306043,-1.2552661485961525,-0.6756465497335871,-1.1268506743806246,-0.8311808599894681,0.2157748550909002,1.7019811409378958,-1.4161364654281117,-2.095538505105424,-0.7530837926215712,0.6219779947075869,-1.5097735744271352,-2.05347174661434,-0.4290065485318021,0.6273238378785653,-0.6111048847498122,0.600412644764924,-1.0954206278129577,-0.7938379015237053,6,1.5420767,-14.497065,-23.433216,-4.3211956,-19.058435
