spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
-0.9873089670198664,-0.9877059430893974,-0.523244402390335,-1.834991261394373,0.7403983805573562,-3.2741709378095547,-0.16501161998661928,0.7861511160861682,-0.2880083027401889,-0.41347714019352616,-0.038866234089156744,-0.2445283517180953,-0.6773162125297086,0.8108977832754494,0.1735260256205053,0.258121175883772,-0.1739205996643195,0.026306391577661393,-0.2204227546309181,-1.577274873983137,-0.31186889389187833,-0.15147471415537364,0.5117453423359369,-0.10174885305996217,0.6195267133955573,0.09196098380131991,0.4758707314843935,-1.2745649141166988,0.5893501953954752,-0.39506791549653497,1.0990582876073494,-0.4058241880889511,1.429983999169352,-0.14537496845236061,2.5113342917472288,0.06183005219886007,2.330330788324696,0.7468128375240923,2.7387858659395055,-0.22494598464799787,1.6379988139098505,0.5725284104742799,1.6736591631252038,0.017386446451223017,1.0320769313068665,-1.2200644637347438,0.08742890595901255,-1.4742892000474854,-0.8498369279855831,-1.4031537859731524,-0.10173028667010747,-1.6904152618860433,-1.7493275686290044,-1.2953259488575817,0.4987777605671332,-1.6124114660063757,-1.838156396042354,-0.8247772075255049,0.43547293519352587,-0.2978821020481867,1.6544181146741752,-0.7482709336943911,-0.7537444553634427,0.29418778928031497,2.1108899583626006,-0.9803383076620763,-1.0548418235259436,-0.8603145576202482,1.0637524332219486
1.6788751278172618,1.6190145877475197,1.9892060816382824,-1.6619903945761452,-0.37933235791289044,0.10509975046883183,-2.06109037606299,-1.1170354996530378,-2.184158941128569,-0.8771033635781208,-2.1208212923029084,-0.9365256876667021,-1.7626785194714847,-1.485207367330034,-1.7218391181801258,-0.41233917764429967,-1.7291342575965991,-0.6858835971034205,-1.6886632170957532,-0.5594713572146632,-1.5505388497126045,-0.9746743351725679,-1.5411665058419082,0.1728335551283184,-1.5688811948003731,-0.08271544827381541,-1.7294171113831371,1.0347105464715576,-1.6788445064550792,0.07618401876650648,-1.635033078065755,0.8986601452037338,-1.5792733253871734,1.0132096247975348,-1.6956559314302266,1.037493376408249,-1.8432111968269786,0.6952035888651072,-1.7694539875092774,1.0181662942941423,-1.7225844009104896,0.3902776101252112,-1.7854950478104148,0.6868045003882034,-1.683600367473982,2.1665306989920032,-1.098868296500525,3.143620406689383,-0.48041218839581395,2.5410176888695566,-1.1235880725535656,2.2085784713795924,-0.5811264687319537,1.7836007618190683,-1.1456770744860505,1.8306966503637725,-0.9299673569055324,2.240121538581888,-0.8474190857120865,2.1802295080311493,-1.1772336036326616,2.433609404559834,-0.6518450780258856,1.6883631271608632,-1.3214749780696002,2.1047556183245275,-0.6234259223914385,2.497895794073446,-0.9364097498385681
2.876760615897982,2.811457641934979,1.5314334467300394,-0.3412601453401245,1.3002637497924794,0.16909937555767718,2.9817037355656852,-1.9687940672590274,-0.5753181353474972,0.9903709695328272,0.06889915237231897,0.11540883564177554,0.0941279552787475,1.1888712403379458,-0.25044503840913457,1.1144277060065677,0.3769452065296934,0.5373642398918687,0.5863276186623055,0.9201598846018525,-0.5083597722184465,0.05806042733450394,-0.23105366416700282,0.3059153350508806,0.6537089277020963,0.3247127095089612,-0.5224445440066176,1.1811595402525819,0.9536297429209806,0.952408509068479,0.08065340076739676,0.5985512637068847,-0.3633765775745905,-0.6131663689540567,-0.5879625103714476,-0.35605024765143306,-0.1613313202336618,-0.24164438286922443,-0.18661859683544452,0.7549861066871533,-0.6548726989129406,-0.23391632053848466,-0.7133191186156557,-0.3402222419935143,-0.14809041994603955,-0.4076394661768516,0.14382202028778035,0.80442180765204,-0.13647806095320406,2.4642948217765994,1.5649976103404466,0.14371007494222415,-0.04402695576310535,-0.6414238700933109,-0.8531777392713,-0.6741117115827187,-0.8251142653866935,-0.5517273646310953,-0.8650008261276486,-0.16772734735686773,0.10121878801712264,0.6813856870942523,0.4463223839660735,1.4695896312878751,0.8372616751825128,-0.07739071701317017,-0.4707771390271684,-0.6120525665779322,-0.3875747690992291
-0.36014606446069225,-0.24383111922253323,-0.4726418381468288,0.825724256253192,-1.863626592629264,0.7808201621389006,-1.1673021244805386,0.19367208497685917,-0.7383880979560818,0.12448891821583474,-0.5948949387985366,0.9306582224037537,-0.6472144731607601,0.7467866035918549,0.20024253739301626,0.25226817556069964,-0.44948129394052233,0.16095374465238038,0.06506597486389343,0.3239538400185838,-0.2767110469315109,-0.031259630474286475,-0.21520121350016408,0.2703333237251171,-0.331513079861921,0.035113199260251415,0.29303676613282664,0.13372117516239573,0.09039199156030586,-0.14091958765393564,-0.09798592653011459,-0.22156755408284315,0.1238384402412053,-1.0088745582422491,0.37012240268022184,0.28033130815819135,0.13693131037263687,-0.12213359450229506,0.02221968706462999,0.22923340531969197,-0.15521549266206147,-0.4771415200203825,-0.28673932976953326,-0.1975595494878603,-0.26148920209547094,-0.7036088673982869,-0.7161814772328293,0.13108277051612865,0.9405377024553268,0.0650816361488825,-0.4666288480477835,1.035740708902585,2.1003034687731525,-0.5211028703951195,-1.3959316492614362,0.28162251465642385,0.39378572830955244,0.7189797078252969,1.10395849056175,-0.10005376064027661,-0.5000068663935968,-0.2267583828714156,0.802343803792093,-0.650477237928712,-1.497587114937142,0.9536574178488595,1.1921284096971767,-0.6038745771460865,-0.26381088736603225
0.20615064253013368,0.2809729213762033,0.4775200584616063,0.8037907790235601,0.7403983805573562,0.9442767924568287,-0.34885280901750004,0.012062873958165504,-0.23938771442517365,-0.6318123947991494,0.1053778487941096,-0.044453582387467196,-0.4663990051066672,-1.1269220081067708,0.4502832020232828,-0.4154499844017261,1.0800490358364692,-1.793361923228114,0.9880131721938811,-0.8725542025117418,1.5677154591702094,-1.3521016387022202,0.715211847660766,-0.7355532510592496,0.6417316691684666,-0.940119978900787,1.2800385804259344,-0.9721191954413454,1.178764526784765,-1.3207915319897459,1.0030539004362673,-0.6254129077076598,0.5454298870470844,-1.2902977424402906,1.4517215227163462,-0.23602276535502073,1.541291200247596,-0.9196355863683552,1.6391096184331255,-0.0855074723827018,1.322120819900732,-0.9457229051191591,0.8242038600625601,1.0819462719196475,0.8585214645265375,0.06829389625375226,0.7420287208252375,0.5399971014068098,1.3674667415205506,-1.3051184956486468,-2.169176497983318,-0.2002129197889809,1.0773747889260816,-1.097167796448434,-1.4155632608606865,0.24890312149769095,0.8156605762599854,-0.10024459866811734,0.6133004461743288,-0.7450687773355928,-1.1257401568578866,0.8024279471887996,1.6733813268349675,-1.131573388599257,-2.2104355464830663,-0.15213045836988598,1.0151210534525958,-0.8352467708534413,-0.7766335174295783
-1.0131206583772991,-1.2227984809695434,-0.6447915622783299,-0.7447213551921971,3.5906220784816205,-0.715551944541985,-1.781313663484039,1.0685650380939649,-1.4833049670087213,-0.0478764576083669,-1.9671777719558643,-0.6282719567320918,-1.1504390525536878,-1.7522350431202391,-0.5186463147212265,0.03747650692756918,-1.1494970838125065,-0.7193437984753699,-0.43870666832280497,-2.0518372980848225,-0.792099702045103,-0.8717519517570558,-0.6615557486558925,-1.3636585437315285,0.08251516885823819,0.33430250376164883,-0.11707549959173522,-0.18145307595525684,0.23773964354720484,-1.1357198177457946,-0.06679631691154157,0.0325919215579601,-0.02155411983086524,-0.07337196751693605,0.24606364683293427,-2.13900257375686,0.43664735337266075,-0.7007434375845486,0.004641802214809386,0.3567146018510712,-0.19737753626090884,0.4681227955977228,-0.28936914729841084,-0.709678654730056,-0.2806900100425147,-1.6894008230934408,-2.32023318870343,-0.7681007311840023,1.4974231509096991,-1.4527861891980058,-2.0608312209470454,0.5559351719746938,1.6918643639948139,0.3063513345911993,1.5524735564629717,-1.3234163057674633,-1.7037833341518371,-1.2040843826979102,0.6165477512847684,-1.7920532001658345,-2.381840459365922,-0.4366783883586798,1.5787169172888067,-1.7282288127515197,-2.6254921601850327,-0.685304160110716,1.058661738582001,-0.9749305641117295,0.6696689993701809
0.9600000390208093,1.486367330513888,0.47079344976735754,1.743570910019284,0.10055224428864382,1.4247774415190053,-0.6937325733838541,-0.2768088908232617,-0.6953276884678878,1.0397356100409352,-1.0954853507839801,-1.630379396647281,-0.2696633846974452,-1.6511286965138288,-0.553810141581524,-0.2025999474431118,-0.4901118718805332,-0.2955007826323435,-0.3410950583369195,-0.2970902738515398,-0.5483678616466686,-1.0406776808355493,-0.32647382014570536,-0.32697198365254243,-0.2651144348574921,-0.3052441412005249,-0.03454134070493988,1.4510147238211333,-0.4344711938858213,-0.19710511968469077,0.17124966512712506,0.8549014588457096,0.33248711041377693,-1.5835922423611262,-0.20226537675463452,2.058190127431566,-0.188909102358801,-0.8428996924598823,-0.30337545814589484,1.6093700066138996,-0.17283251686018097,-0.8507582027899162,0.13831308301552425,1.598464669429582,-0.17880310171845484,-1.2379091015563666,-2.2796173168849645,0.7795582763143639,1.4572784539821986,-1.166302854065588,-2.3019630817005132,0.6500535849948293,1.488652745422579,-0.018614621377175972,0.2551104617960445,-1.228484623476719,-2.1360899784821714,0.6810165381904323,1.5332304413058835,-1.5355574846002764,-2.7816691468267476,-0.5665102658071999,0.6730381162972834,-1.7335285819896693,-2.8838903475860027,-0.59594607924362,0.5436496111547005,0.47506658202899027,1.2944820090198959
0.24267478315491053,0.21260926074121678,0.10013531070154572,0.280097021014682,2.4630610551269663,0.2489098400035802,1.5785562026144702,-0.1126413878317851,2.282886020115499,0.7698864383029267,1.6827543240293872,-0.19819573012029298,0.7239751155607771,-0.6670904346969861,1.9304670307312446,0.001856158608739409,0.7303284349031285,-0.596406607495274,0.5030988211389927,-0.19838067740758886,-0.1481987052366676,-0.7297002506570178,-0.26957578469110677,-0.23142548802460952,-0.22693332246852824,-0.35972324834402764,-0.31546687948932584,-0.2534674597525997,-0.42105253745105453,0.09077849638676969,-0.48759134977247015,0.3510882720027126,-0.43396602475964685,0.24120136093543929,0.1157517311447984,0.41460619255941766,-0.021168342124528627,-1.339289038864223,-0.183990973721717,-0.18251499002000254,-0.329743945703465,0.271589552939105,-0.7793827230494053,-0.31380050120535974,-0.49658245306345633,1.0522882101066549,1.1703052060643664,0.07489931088968176,0.13487823060432055,-0.014125901136330273,0.19660979931947678,-0.575158738899438,-0.19120366133085526,-0.44254349866005194,-0.36324520309425434,0.09771153953125283,0.5373277234910622,-0.16428852609998135,-0.34242047902876854,0.6467291105655643,0.6877046243893823,0.3322488211942118,-0.033088414393378604,1.0731881901980411,1.044826314277469,0.6615428747124252,0.9330176518936353,-0.18760343534344534,-0.93004211460949
0.39395666915764727,0.33905682555480887,0.15084335032502438,0.5180856168935104,-0.2332805224602495,0.9708634243887897,-1.7500153209698164,-0.437814894952624,-0.9888860844511546,-0.8212698435339221,-0.5285723876600552,-1.0465996806897349,-1.1589565648880418,-2.071268385461569,0.17369442439618707,-1.3602880825551356,-0.7602087173228473,-1.6655327507259996,0.3268482259900572,-1.3420762910764252,-0.6350445511390692,-1.741633761744328,0.19473308463132966,-1.1939419687389325,-0.17781198569541265,-1.16845478946615,0.014475108309295305,-0.6395726875229437,0.06404202596442986,-0.6289499507492603,0.41357612619965256,-0.38820834704589163,0.37331025922115607,-0.601841105736852,0.33014916038499775,-0.3620732192264684,0.40905071569376417,-0.6447054655643196,0.1543048339448973,-0.39790609387920817,0.1621019922570787,-0.5318773718067743,-0.2505321931099182,-0.7368241372206549,0.6871959130217798,-0.44933829826359156,1.2660250477597936,-1.3295758665114177,-1.6869484819546996,0.2931207411368461,1.6430447253035856,-1.1152706568069906,-0.32313510400518725,-1.2477303461816804,-0.8287572042364747,0.09685205830463468,1.666925484054242,-1.6130551770726331,-2.0226053031082034,-1.1387563887179637,0.4735106487455245,-1.6770943783904846,-1.7426428250944845,-0.7967021588176058,0.1986046663089897,-0.7010658272350788,0.5862509419246893,-1.5137616570141446,-1.334946097116956
0.37525124500009066,0.35776422823643617,0.20526318989262077,0.5400747758488984,-0.2332805224602495,0.8919890272480197,0.7491601174538017,-0.3289773442452557,-0.8390752685183852,-0.3886617981825872,-0.47636604070503524,-0.7357335704888781,-1.059712182822461,-1.2000822930764057,0.0433871296994541,-0.6585757920735719,-0.3874489995925796,-0.672073052424794,-0.09953498931820356,-0.5934564331713962,-0.4543186008387813,-0.4555235765801012,-0.13699853632087555,-0.5146014582881263,-0.16240710023399016,-0.34650994272675006,-0.5151802127334106,-0.03692563140369735,-0.09352161782854097,-0.5998792199380283,-0.5739330857836109,0.17430628453166916,-0.40231079860865365,-0.2569344779079866,-0.7605107112304946,0.2726895585984761,-0.4381740417711147,-0.04194801302204718,-0.5804255958723573,-0.4921439852390972,-0.5864053988313949,-0.5784074775713608,-0.6152704520652301,-0.47480142927222807,0.30925046879350193,0.06211565261794256,1.4582366010105476,-1.2893340152247241,-2.0383988978489445,-0.3445830584050738,0.8987595750306043,-1.2552661485961525,-0.6756465497335871,-1.1268506743806246,-0.8311808599894681,0.21577485509090022,1.7019811409378958,-1.4161364654281117,-2.0955385051054236,-0.7530837926215712,0.6219779947075869,-1.5097735744271352,-2.0534717466143397,-0.42900654853180215,0.6273238378785653,-0.6111048847498122,0.600412644764924,-1.0954206278129575,-0.7938379015237053
