PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label,label_encoded
-0.33833200008038816,0.7521946412094898,1.855931931053945,1.0696339724320703,2.0356784617112527,-2.0245747074826035,-0.36032307674390784,-0.21216881937851587,0.42168816933314746,0.8268002850910614,1.509304626353421,1.0782187608631209,0.36098556255805797,1.1293604549215985,0.5567701392550443,0.07109382928456175,0.4778284937712057,-0.35505094023734346,0.2847598315825778,-0.2597338215272797,-0.46477406524397935,-0.16375182448904185,0.2018853825667437,-0.34325350188005105,0.43426214739076213,0.020693063451961823,-0.32851909307489563,0.4916696038113676,-0.045161086776963164,0.21058661385346505,0.3930375284488684,-0.07290869107219695,0.10859871967438013,-0.2495756690217521,0.2625160596472518,0.3496072026630845,0.0975664344879047,-0.9315965282591849,-0.21610171119293736,-0.10395670436239295,-0.18621874866239949,0.32027078147190474,0.1883061049137253,0.18507414537714784,0.07952964018824862,0.0660914944930989,-0.037089260938216836,-0.009717249918295779,-0.4629181813638134,-0.052603987856674035,instrumental,0
-1.1557130531296822,-1.0177075594222413,-2.095448358669647,-2.337037891618807,-1.2845250541196234,0.6390335939695005,-0.656853425268444,1.8837123680451533,1.1623724396626465,2.284337538365485,-1.0454212497397726,1.075957469267196,0.5294257069422935,1.2863292725004973,-0.8200565535722587,0.1979880718771167,1.1118700664026557,0.13778525969158675,2.3947310385276794,-0.5834745134986413,-0.6342484485468318,-0.9584948334382346,-0.18734394460953685,2.0609299492806468,-1.2688446727354457,0.4045462957852846,-1.6835034498704808,0.024863325895722675,-2.253376689216821,0.21971914758190267,-0.6711972393956276,0.5521164745551147,0.02470648238910192,0.10856796870372105,0.7513938549582209,1.5789197288269547,0.10659676938461035,0.6399805672347222,-0.826004944933117,0.8445656414182479,-0.04908259025653991,-0.06105457377480447,-0.21310642596934068,0.3726595634245239,0.7550637168822422,-1.265160169520182,0.6019981811539464,0.051943280381367314,0.27414446147832,-0.203105425459843,instrumental,0
4.537619624594111,0.2753749467938845,-0.06867756370493072,-3.9296100371753044,0.882931555685689,1.645901740989804,-0.7750980478689548,1.5751055635279598,-0.7284120512556823,0.6593494656689113,-0.8526621940811926,-1.414107292777737,3.6436148998693385,-0.1797307123377055,-1.7534380356097137,-0.5447819359188373,-0.140664418219149,0.7244987904775539,-0.2668083913344776,-0.7180767507785122,0.19785785975496364,0.984835542077229,-0.260567062260448,0.10395391350414693,-1.3106898583899629,-1.3368390612294787,0.2897572048259392,0.3461589254108083,0.26410380965933294,-0.7699541311542564,-0.18199720239308786,-0.24980953793704688,-0.6770096790214919,-0.5222524811854318,0.27957580660006287,0.3461795549570047,-0.32547850908760545,0.25197813651234463,0.832582520591736,0.43663897770546756,-0.17802476537253026,0.5678206490276333,-0.022315281676471233,0.4395736503206641,-0.08112432368074654,-0.3525753257187975,-0.34407124652735915,-0.19201364338893476,-0.19560686387290732,0.8653161919420913,instrumental,0
-0.8346118448262176,0.7139501926760174,-0.09340183245169544,-1.2212987228559282,-1.0023687769391585,2.3617672167658283,-2.2926241939636642,-0.3119148945142827,0.4750165216929196,0.2408489248872553,-0.9698782840542634,1.0940981480602736,-1.576076943910393,1.3858752096221798,-0.6013894082761773,0.2731057314843163,1.9373991497640737,0.7076151574000549,0.7312189041533673,0.28967934752577384,-0.40652330635750217,1.2809569035903574,0.6076403618183833,2.012668508383298,-0.06424316277403336,-0.24033990495059457,0.2127612391024497,-0.5752154861735143,1.1001200579333081,0.6444549692901106,0.1964342697117575,-0.2410237417547188,-0.3595233204390706,0.534158823699893,-0.48960101259392574,0.4281862736742598,-0.2226681939239531,-1.3748833270235399,-0.45077709526197546,-0.8000963463096769,-0.5607027370354539,0.4350464854513111,0.18921247479228714,-0.30698381542159814,-0.7057614677663179,0.07467559934826061,-0.1492468744361274,-0.5298292199098277,0.14962334862498708,0.6568239431159659,instrumental,0
-4.161882251777024,2.0422261891911835,-1.5072381100557184,2.5034524241299323,0.16494027603768474,-1.5493782335180168,0.44641015007317625,-4.127041697500504,-4.324686639209746,-0.008737337286203867,0.7695600386054204,-0.30538226873802077,-1.4895357811088072,-1.218873298282026,-0.10764587060655763,1.704118401637993,1.5334826291650192,-0.2518735306585805,-1.453406869299197,-0.17533578058473967,0.07655605950976788,-0.8991559160706121,-1.5322727692856808,0.18086223213115385,-0.7807944410774991,0.5358134080572443,1.064199800117582,1.2801297849372049,0.6548049630229761,-0.2936292461391224,0.08059813852095879,-1.2649118516696345,-1.108246299914586,-1.0453163647842596,-0.7976686024431232,1.5078553789587763,-0.24108731200588152,0.3913632310696213,-0.8804157896521653,-0.15455983580039165,0.18110505292322615,0.2792368424326972,-1.3744786809795084,0.611211981407896,-1.0898160000018307,0.05651435844515247,0.5320126725433242,0.09786052360744588,-0.15374447615727768,0.6443958135000308,instrumental,0
0.4308300356044672,4.85998243994901,1.1772670583843425,1.1354079307286236,-2.5230943680333127,-0.7253067969809928,3.0329996793812337,1.8922993773261167,0.9415104933259536,0.5773062887138192,-1.9181021136141772,0.5830801477582991,0.88927536043758,-0.6857424291348632,0.3051906959766127,-1.1893017410168105,0.7567531319329671,0.8315314699181703,0.036546956689578164,-0.9909707149909717,-0.2248619668191769,-1.1233931787871163,-0.26520199727301097,-0.16084110979812005,-1.2673694641009092,0.01603222717195228,0.23234562773715275,1.1304335318545118,0.40701905964614754,0.2959285701440091,-0.3879732141897277,0.12140317602051018,-1.1114107778269755,1.057491626765074,-0.8227666311948212,-0.9530144283675258,-0.2182648804216004,-0.023869740386364628,-0.658338782918349,0.4011345959502216,0.40245833454279756,-0.4148394048179505,-0.15001262586547226,-0.6273250501222761,-0.21745999251556108,-0.14017708127966907,-0.15612245819485698,-0.2316021689716531,-0.16842887789874594,0.2838130832381962,instrumental,0
-3.5866136029963274,-1.3080625740584306,-2.214565641031043,0.20420796998148058,3.1220843911569074,-0.5186139614738959,1.3303210420595628,0.8357016304591296,-2.062398833001757,-1.6147108613845134,-0.6947545147284935,-0.2154056385849113,-0.6847163819020573,0.13709102055837913,-0.753681749938316,0.8284844800466832,2.2301871014249097,1.7333104078671908,-1.2010078869276193,-0.6125702874091771,0.28451844088989414,-0.274799306643798,1.1538902989470925,0.3884853863824683,1.0802135464254206,0.07845534091511347,-0.11480590625121244,0.14445422701182656,1.175516526782845,0.5501765573571493,-0.059455054378661866,0.9111159485589954,-0.02709526996826247,0.522206988680395,-0.4977024374534644,0.29646373325965025,0.34027334874138737,1.690320268994532,1.1052531599615336,0.32293180813307554,1.1046365844808597,-0.7273118064087979,0.24010596451289515,0.29978033643514057,0.3924984001299857,0.4527575917155146,-0.7137907819586854,0.2012283192470274,0.9914882283428216,-0.43713658152418317,instrumental,0
2.786786078374598,-1.5064764358267912,0.49187903588274395,-1.2369592527907745,-0.221051820910228,-0.6081788165633748,1.7662109723613049,0.6794299309305288,-0.7471630209739617,0.38003072585376396,-1.5471727806032056,-0.8584729283385542,1.694906777412662,-0.6000671701893784,0.1018672951149589,-0.13368854622574033,1.3672512073046343,0.7526708971514167,-1.0651828781181616,-0.30207534127221924,-0.4184768688896934,0.22624731033932657,0.5960141517007426,-0.6504480064889746,0.32370209515430165,0.14018820248585426,-0.7789959697267006,-0.6157184286204984,0.4171417758050597,-0.4439846838648478,-0.16903068119771503,-0.22220504581880518,0.3096485199013118,0.27724006553366426,-0.9215291871802299,-0.05892289004435059,-0.3139850853240791,0.8853622281615998,-0.05791962438872041,-0.3675677547320374,-0.06581692201483536,-0.29851976826710946,0.5735634977897803,-0.6491821135990538,0.14314301670475982,-0.5533981978830732,0.4005208013785066,0.3916120362490148,0.4099294688220548,-0.25706496117337085,instrumental,0
1.5979633645085867,-2.163782726840271,-0.18445131545669607,-3.6581445624771742,1.2315791761098693,3.8467657440211185,-0.5833503628452023,1.00406625210468,-0.2403175571323574,0.8591799632157137,-1.1694442477106344,0.5661145184901213,0.6192970566373256,-1.1084715840059332,-1.1001327375507806,-0.29808238927989106,-1.307468926098357,0.22280009670598697,0.14150429473894172,-1.4431070245939444,1.2656780164214616,1.7279128816641178,-0.09477933578179731,-0.5713355423303863,-0.2900593593631158,-0.8232129619295631,0.682244133578886,0.4152587593541903,1.3674632307149515,0.15616114315681087,-0.498292484683459,0.21271985353399964,-0.1595170956857984,0.319481405673806,-0.3391258844514227,0.036285318116041396,0.39312212630756777,0.1198578291706221,-0.24090749412775042,0.3625023794764473,-0.778387172127775,-0.059489943150140986,0.09085730475380793,-0.6702092640678459,-0.630655095433277,0.7654927704115758,-0.404876915768915,-0.5407390545772695,-0.3961132028929129,-0.1243995635141117,instrumental,0
-4.53171160496662,-1.8143288004308453,6.6053735230217985,-0.053880809851477036,0.9349549922242182,-2.8330353449701104,-1.4144975235844337,0.088712550763641,0.26459931796609715,1.3054685213519979,-2.128466012554628,-1.0684391339678063,-1.083004106214209,0.27709658339813487,0.5041988433428317,-1.1415488064142645,0.9389352182906319,1.9160273233327914,1.9382367021136737,-0.9715869681175612,0.0420915864232278,-0.5229906150520449,0.45634336463334385,0.9969362943787416,0.40911057411829604,0.455249781310516,-0.49249723157706726,0.5411792954730892,-0.4963788438328809,-0.3839076006416143,-0.5880106630931015,0.322569884595437,-0.19985568537180715,-0.38655032133474737,-1.1673160920876533,-0.4106812513721195,-0.49729573723111786,0.43209758082470373,0.8361832070453483,0.35180709611833444,-1.394601441252985,-0.2578762392984062,0.07218057944593924,-0.47552387226476955,0.25002393795675554,-0.2982061310274012,0.46790192090146565,0.29490813722120396,-0.10656982282305136,0.27231935053142964,instrumental,0
-4.32799650000149,4.285342827384129,-2.250657746065283,-3.1557698382659853,1.5545615657769771,-2.5849622293280063,1.4163493872180488,1.1841425422409988,-2.9004270368693046,0.7814368826803911,1.3861331267613644,1.478357892762128,-0.21497078712525416,1.0581831244312785,1.0946134466977497,-0.7873947080095516,-1.1525478456138103,-0.08823736903921982,-0.2037035841514054,1.0967405952711906,-0.09860886933669663,-0.5060185136539079,-0.4270860232717186,0.5673217477516802,-0.1813642369671612,0.32164006346006596,0.08613320247352217,0.5323454820179516,-0.28118481064764994,-0.4413820090143906,-0.068277651215553,0.19760428643222563,0.013390723141626804,0.01690023598790409,-0.6918221044774927,0.3158371139951007,-0.62040504183163,0.0182254029000867,0.4921581420621112,0.2376009599165839,-0.4685815608669943,0.1534947881230818,0.18876900284943032,-0.2504848488513337,-0.0533053870990824,0.250310253509577,0.11958131397299965,0.49464802769937294,-0.31475019186630426,0.6502620777397689,instrumental,0
-4.856715877029782,-1.6536031932846385,-2.7837059295825717,-1.8926868105619596,-1.1000760778263696,-1.1933548035751789,0.5563282794644372,0.5940520998752445,0.12936408084662318,0.7739069536469859,-0.9023631351111309,-0.4221838527132944,0.5338751098052151,-0.7051235599891801,-0.9804300999085886,0.6871814297950952,0.1887658855655863,-0.09955299152185977,-0.6391424774338748,-0.5770483509948345,0.2197116671193825,0.08146252330436751,0.8790283530288475,0.3926242036721038,0.3492724736105554,-0.022814064719085786,0.24918052786402417,-0.18928694821928888,0.7119928141866945,0.09819343038228544,-0.057068282033046216,-0.15973813180062876,0.18164358743284362,0.1732193879339869,-0.11109239305845792,0.33158042686061534,-0.3557840078002003,-0.3370032207849364,-0.4187793531631485,-0.26858312489469527,0.08874060073753169,-0.08654232902640087,0.0037225053428873714,0.8422051556860609,0.3378552155321596,0.04778619621988922,-0.1101410650432461,0.15446643653392744,-0.0407882353297718,-0.2876776948186695,instrumental,0
-0.4617163751230556,-0.24724752013622564,0.059621164457740385,1.9798758587430767,2.4792498387290607,1.6563460080108061,-0.050956310291730755,1.5222180678834356,-0.6035740151489123,-0.30282637562701603,-0.31380834660459206,-0.19035810730880925,-0.5781871596673224,-0.9087911160341137,0.7307782304730798,0.35535672577825134,-0.6627125943127339,0.225265994839861,0.3969676261816591,-1.282371989282912,0.7335554305893913,-2.3575016586032818,1.047367814398172,-0.30186948012130227,-0.8949926567856276,-0.5428167312194523,-0.034251605043748676,-0.5182471292002755,0.15025899446707247,-1.3205075612854047,-0.9948058770929634,0.5441840983326968,0.5849992102513388,-0.1887956309445461,-0.05037435645470847,0.7964784247938913,-0.4005262534857864,-0.13053081849380377,-0.148962955931084,-0.4109082115274903,0.5346365827795951,-0.8045230012973354,-0.39429540410266306,1.0878588513345444,-0.3700260763576351,0.5815250187483537,-0.40637507808384776,-0.1462632793076364,-0.3459457687752363,-0.3139168495862122,instrumental,0
-3.4198565752623273,-0.14738749051627723,-1.6871924498345119,3.2898237327296083,2.318196020298038,2.0059343966336076,0.5413826324091773,1.2599429848871242,-1.4881346269279192,-1.0597020852791503,0.0928949753450117,1.167962619520905,0.49078913306344757,0.6754625560714621,2.0370610138146086,2.507140862385475,0.17385891310523577,0.059928718014621706,1.5155696769354745,-0.6383748782227687,-0.575262120216084,1.153154636950892,-1.0336825431250478,-0.2322665206602565,-0.3558884512665459,-0.41286772908236613,0.02535786068589103,1.4511913323307566,-0.23518409223691097,-0.5153145054234318,0.6599277956506568,0.7542124065518135,0.034038092281786975,0.5606933268664979,-0.7467180795832904,-0.1357619321781234,0.6997292577799129,0.9234320869479932,-0.05741391050175232,-0.00791662740383778,0.06854256948107564,0.2828586672361178,0.6309017815188038,0.5675724203459342,0.26737509716292984,0.06610178845988121,-0.18065614449005546,-0.1464263698158448,-0.04349238261565527,0.5152126937365917,instrumental,0
3.4990940810202895,4.117479269524999,-1.7401125724765145,-1.6189539747400288,-0.4709959765792616,-2.651703199756626,-2.143761048831215,0.6685345855799742,0.8936117663977255,1.5460136929193733,-0.5924957763432127,0.8147555974615295,1.7986980864875117,-0.6895481277160821,-1.1805349773548997,0.03158729845441159,-0.018048953648658023,0.2578887938436372,-1.5467316383855836,1.3188495290072426,-0.6710980964517431,-0.3297163530036136,-0.17275742669218846,-0.7368243906555448,0.30585009130914365,-0.30591256068116823,-1.1077832708787518,1.0502058074911191,0.9165519090934054,0.28329513846804366,0.3487346454396413,-0.02590644918187308,-0.14347185452478017,-1.5660150256234715,0.5970045827621433,-0.3894047176943129,0.38671889169339124,-0.25730915462032883,0.45245448164534147,-0.15724225990115598,-0.688441422692021,-0.39419032985638575,-1.4169491666332994,0.32758571088419475,-0.47362428694879793,0.3275277667687014,-0.31868792047446304,0.365420798524978,0.059106081858100436,-0.40379391912811186,instrumental,0
-4.029411032642276,-3.6211369686256796,3.4142815313057473,0.3568355194191469,3.9990321135383233,-3.036744074093208,-0.14117194965626811,0.7122685824780993,0.003548855565541493,0.6616984825757947,-0.8114439916219016,-1.9346948882270385,0.5749419872023662,0.10860121741814543,-1.3729308803510087,0.8829742790949144,-0.30337811409127174,0.16296559220394913,-1.4306874860428604,0.9545730095020822,0.5464858342053139,-0.18250571028036416,0.31044871102096666,0.5366040346156005,0.5958923044913219,0.7825639794224748,-0.05941828732527765,-0.5106736717428342,-0.35990095850532566,-0.5680875668643935,-0.1732262993442373,0.8562936168779582,0.8538251717134101,0.6863837578927775,0.8105788787347437,0.4102882934034485,-0.24943698833193084,-0.13622199574897934,-0.3601464794576792,-0.7073740280635971,-0.599121936686218,-0.16142567975908023,0.39624517016790894,-0.47431374199871706,-0.8666748692805025,0.31912024303060127,0.30901554600000236,0.3773126618663205,-0.013083262997147108,0.054191267921012885,instrumental,0
2.364028102991296,0.4276439893406222,-3.668811051808131,1.5941850288981594,-0.9717282473543001,-2.993033879445548,0.2109451545404571,0.70901821595599,-0.41083336642134693,0.5801826369044693,-0.17116249851085966,-2.8513734195485427,-1.0585258901206687,-0.8949527173574197,0.15876668338778283,-0.06093815879819076,0.4560931931473959,0.24344604661394992,0.04855419411818742,-2.2066347842530045,0.06785080772024002,0.642958140663412,0.08691692878902192,1.0874908313517875,-0.4604590477410294,-0.2969734899890684,-0.14325985653411338,1.0754294117442718,0.04349220230890029,0.2204147364193721,0.15813796612089923,-0.44246469060439403,-0.3495264951729428,0.5045968338582663,-0.293895179730415,0.594685858712493,-0.1895244366885783,-0.31702625988501565,-0.10520536493577427,-0.5657682375609089,0.33400730760917663,0.1121825254880923,-0.12887254834780806,0.11747774966761103,0.7205883129111761,-0.13970527892035667,-0.004578949364865319,0.03617336199093501,0.37281255981825817,-0.055135534492455465,instrumental,0
-3.68246000602987,1.5559515324848532,-2.889697623305812,-0.0020335463844122848,-0.21455749407616354,2.3806207712807694,-2.8631010320764543,-1.8137451427772748,-1.142367881919319,-0.028742920525097766,3.0709286743539344,-0.9826786443442623,-0.7901618746952922,0.01235704688126854,1.7043796749623534,0.268110299209724,0.266184752844032,-0.2703327607473683,0.9770899730749865,0.26641584906812477,2.3822536990278067,-0.3628970315185461,0.40156669435417264,0.9208076956098942,-0.3546990430130715,-0.03555051581356107,1.247979243178622,-0.17736015989760312,-0.03857660911059253,0.31658509682387453,-0.7445925252174327,0.33130517504337487,0.08808071867726801,0.9032146148779123,-0.3076985226623932,0.6334556182280847,0.6257842554763102,-0.13582740509358263,-0.30696696065854556,0.10209683033247591,-0.43356182658593756,-0.17862653960920014,0.10816636401398277,-0.12615627189865844,-0.5685750196569971,-0.42607340411144695,-0.21412803834360417,-0.45829933438827575,-0.12922192891223347,-0.3598431051417639,instrumental,0
