duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,label,label_encoded
-0.7060053232285367,0.0,-0.3550840506197586,-0.24869645629851153,-0.5774925635755087,0.7597596043535148,-1.9974133551977913,0.6661139364952178,-1.446573669274026,0.11852853521287657,-0.8530592244578454,0.038495299452241276,-0.5727858697930941,1.0770114123212093,-0.6394772643910562,0.8444871357973233,0.5551401006687819,0.19887414722754285,-0.3499650153982162,0.1939157468438131,0.3654185892281091,0.3818486370587169,-0.09278862621309349,0.05906691083890626,-0.03296651804193467,0.2938547210070424,-0.23068126114995016,0.06586894623227611,0.5865547333418689,0.13495395912764768,0.3178704232192002,-0.21787672111894787,0.003617975822651758,-0.27870685380573407,0.3551592931908207,-1.2666742069941952,0.6550596367005693,0.3044522949358201,0.2546848568518196,-0.056597557127761496,0.1258729469402363,0.3433488155894062,-0.11068148124752979,-0.49469927837822864,-0.3158713362844455,-0.1709973540252335,-0.27201767004262184,-0.7628104521280324,-0.8627529230393882,0.1810678716156946,0.8601054999036372,0.09301453687255255,-0.6343350145737577,1.2457162679171396,2.114763708068558,-0.578004625336605,-1.6353568656141269,0.4367027084265089,0.3777388090833369,0.940036378743419,1.0428471309945793,-0.10021804622506013,-0.6976469594683478,-0.17680708807228096,0.8159993557811327,-0.7385989686782968,-1.7984275422511113,1.4113437548039993,1.2707967313844462,-0.6148019130379895,-0.37699466357640116,instrumental,0
5.169658152677867,0.0,0.3237332517067372,0.3111887882555097,1.066248129764877,0.7378136604130932,0.8852282071480982,0.8394380062103425,-0.4487655642518296,-0.1046004988020895,-0.2103094033560465,-0.9845585251657892,0.2330515716693099,-0.1998082515080203,-0.3881073597576839,-1.555205357709672,0.9141236056628822,-0.7332671437861747,1.9175457783784673,-2.4450339472851517,1.689089433039204,-1.001423825297391,2.6842108491448,-1.6745888357858512,1.4407732407433427,-1.0062471912525954,1.2093089142455133,-1.1744838424799195,2.0251640496055208,-1.1446058119986136,1.934226028110628,-1.709071335068599,1.5549340980671087,-0.8070389458455755,0.9726141872231542,-1.627271655988332,2.1968973872472635,-0.35341027145606263,2.1110221423120534,-1.1132345017153458,2.3512505216264157,-0.05020676028570562,2.0618897103239626,-1.0977887160510005,1.3121412963983148,1.429493983682459,1.391599738618117,0.10564479774309679,0.6958148459216443,0.6627464221692985,1.2908273157112633,-1.4766823319455211,-2.514610125512368,-0.1523388217641613,1.0856915533529454,-1.2624396547478962,-1.6566242838573328,0.3966281732055625,0.8290322439848486,-0.048326318576730296,0.553458457771695,-0.8396942337571509,-1.395947445919194,0.9897459343045244,1.6811625712495277,-1.3212645462823889,-2.583403043900517,-0.0285896633847748,1.0817446937298014,-0.8894842602723579,-0.9386779181870412,instrumental,0
-0.5261721544804733,0.0,0.5488554867156229,0.37315538603282344,0.5011109666695357,0.4519461070857818,-0.192629072685582,0.8676296019718768,-2.156985345813147,-0.6573301287520817,-1.1757193692593093,-1.2408388782406798,-0.4964653331856045,-1.5120268484473112,-1.3509018022291923,-2.764646835888313,0.5170249618025755,-2.0522706656631673,-0.8106147800515057,-2.2724237793274535,0.7408610135026212,-1.5442341972243239,-0.632301558767244,-2.185864673017063,0.6163541964505119,-1.5987116533032537,-0.0032687158803177884,-1.4648920498574292,0.1805358281124076,-0.7598186900303717,0.2787377611929513,-0.8346794617768036,0.7243861446859817,-0.49671525225604435,0.7205310214821806,-0.7451278921552781,0.5980771069991142,-0.5140052572078511,0.6143828244716805,-0.7489704299207,0.30766597942433005,-0.4408335523413014,0.3559657002065868,-0.5651472627074324,-0.2628122092160008,-0.845545517041339,1.137119867554614,-0.47673476869870196,1.2558738739697022,-1.539507520311869,-1.7907228973318123,0.35425540290435936,1.6955655390628455,-1.1874109287530015,-0.32322948055019757,-1.4413262324482998,-1.0209225346259971,0.21039685596347782,1.739658383741646,-1.8734742444315922,-2.0756279948767546,-1.2910366155751662,0.38877079191204444,-1.8207211098759462,-1.7118237941099694,-0.9156950187528796,0.0693874594453643,-0.7434016079302862,0.6236915924705839,-1.6950091532066196,-1.5501853058583102,instrumental,0
-0.19931391184039127,0.0,0.5264333793490139,0.39311330921006105,0.5952550332139942,0.4739477644007476,-0.192629072685582,0.7839937685267906,0.8898710217319531,-0.5236099423272299,-0.9827518319228621,-0.6556470932457954,-0.43638898893273576,-1.1049761283429207,-1.212932130034113,-1.6489030573243997,0.3299427148180583,-1.0726732253202458,-0.2580028658034443,-0.9309362141150688,0.12935145799748368,-0.6787613400398113,-0.36019753754050843,-0.497795774985903,0.09090362030152646,-0.7206684237255381,0.0195239924693968,-0.41949941386931644,-0.5914658726204063,-0.06250020745692565,0.04473803175347088,-0.797938087073049,-0.6669703929202918,0.23919647592616256,-0.4154289741485304,-0.3031868683882513,-0.9566768974300058,0.29471629935651983,-0.5055116682335267,0.049642989829389875,-0.7035671232340485,-0.5586696843179877,-0.7447894770192041,-0.6250340106935985,-0.7973116315417362,-0.5177900138324116,0.5757353742814099,0.09869375627368118,1.4613138936030259,-1.4921048368276597,-2.1452955486364895,-0.3762960210406614,0.8735851125223729,-1.345767525056274,-0.677858029113205,-1.2977065153250846,-1.023548141816516,0.35605285224874667,1.7771585757644985,-1.6358993733601213,-2.1483725129124838,-0.8488830321467649,0.5544561110205231,-1.6310678042801148,-2.0205564744923903,-0.47037119969704805,0.5414850777843959,-0.6262563848706433,0.6388169456502932,-1.1983596033874844,-0.9575214985695281,instrumental,0
0.9718541747428449,0.0,-1.4739929928468583,-1.4179324402530125,-1.0057281646596854,-1.6607565069763102,0.3894138584246053,-2.2179982647766714,-0.005829402760116976,0.6193507868675256,0.20740768805580329,0.8811257002139322,1.6479515191518095,-1.6342848235485818,0.35273923743873326,-0.17405547340417063,-1.0252697825532873,-1.0931212129089198,-0.8955915256376147,-1.4068538658383385,-0.6541580847391687,-2.083870877679886,-0.3237617248412283,-2.0086012893496137,-0.29066735794678655,-2.3069689575728547,0.08049933998577154,-2.0409176116724197,-0.4696529802792691,-2.4037369268674125,-0.3960094916218083,-1.675987711894891,-0.3317304442006763,-1.9079224072444276,-0.4892471063630803,-1.4941137644201197,-0.7977132848819005,-1.835128856799073,-0.5637828236136224,-0.6298961436043093,0.12232780430429839,-1.2223104900996569,0.24306372735901471,-0.2535138432293455,0.15788613152830577,-0.7448926182628157,0.1745763863976064,-1.2525427141382128,-0.9361105403624004,-0.38291460207626377,1.1348410403495814,-1.0927736681782396,-1.0604223907857835,0.5076164641584406,1.6640967199086447,-0.39141441410520145,0.4532900239792701,-0.9439149139028258,-0.5516884523130656,-0.3435616144726743,1.3610007626557123,-1.1234212954203138,-1.6563800600497052,0.9252522538515047,1.9323854107558918,-1.120160365259962,-0.905232152014662,-1.8920481799548519,-1.1967774407508631,-1.8190382690310056,-1.2472737400781497,instrumental,0
0.6621057864052531,0.0,-0.7381458304472992,-0.6939166616792476,-0.6937507802493121,-1.116305716240984,1.5049961430524645,-1.0070912050549492,-0.9157605575323999,0.6655847289798926,-0.8410890127514582,-0.5149743329879767,-1.0943825514125516,0.9606272522298309,-0.7554815316144307,0.7900676691971668,-0.6844021982842531,-0.06359977905980047,-0.6213775087655625,0.23171402084825418,-0.4937847199399313,-0.01162903843455929,-0.28948939795231593,0.6916797792497882,-0.011887525066532841,-0.11979742199912996,0.1385127548711105,-0.6470916759995667,0.26566975773472534,0.5319837117304942,0.7697588015649106,0.7562616387821182,0.11283565960705279,-0.36714393197222356,0.3423586244535284,-0.4092965918881607,0.9242806716235307,-0.12144283325028864,0.6730915989413394,0.2505527169817711,0.5752216979068849,0.1975238140685745,1.0901766041620677,-0.54633659307675,1.26957948240032,-1.7221764910529296,0.9930599276261358,-1.132369831605505,-1.7407428371408584,1.3601227238234566,1.7420658605893025,0.45320442603757705,1.1858228215044215,-1.0222271421073008,-0.8209219852651437,-0.917612005718958,0.26740944685176643,-1.2694431567452926,-1.4377910829059253,-0.3757295111182935,1.592580366993536,-1.621343369169973,-2.0301073174060176,-0.4216004266557281,0.5827130126239671,-0.19876325886099533,0.6175214218729713,-1.3348626608284138,-1.28863348652504,-1.1487877048558073,0.38774601123704977,instrumental,0
-0.4646073292866941,0.0,-1.310404697315457,-1.3355232476964574,-0.9523671400708111,0.23097126389394398,-1.841750710831113,-0.32806067974958886,-1.693089791552137,1.8817958323535833,-1.243720732697214,-0.48272170842159884,-1.2457089523101845,0.5049598789844826,-1.6322321378108167,-0.13722928154596808,-0.9814743650196542,-1.589507732073518,-0.7410296094014898,0.07820404661850736,-0.8169751275754399,-0.46210093764225296,-0.987674867016968,0.193116034839904,-1.7499915026522996,-0.9355663272900406,-1.0004194090192298,1.4992579202217329,-0.5732618447555322,-0.36059577074761584,-0.8224042618566177,-0.6893809251539279,-1.8494843262977727,-0.782033313112236,-0.9098035558975149,-1.225427084475304,-0.051400007796055164,-2.623376492135383,0.026789644217343672,-1.3928457171394304,0.08613715312951531,-1.7440024293835212,-0.4103464215857855,-1.3254053442030322,-1.0760543698544944,-1.0848073211481686,-0.6790327376400641,-1.5188964365696414,-1.7835315450972162,0.28392489313205604,2.2809506416357817,-1.5214839834905456,-2.0639944157829913,-0.4306114549858401,1.1585992321679603,0.7169103032643067,1.8651329546146886,-0.8572935121679076,-0.9082051997693183,-0.39965062157563463,1.448692902217459,-1.8289316594591882,-2.5413327151988514,-1.4472085466223108,-0.816845817363217,-1.3948222842085873,-0.6193423602511487,-1.5690384602421261,-1.2275776696853837,-1.2928480039506949,0.43407749978587884,instrumental,0
-0.710181130778914,0.0,-1.250220076454113,-1.1194437087576754,-0.9744052928018684,-1.2874372017429199,-0.3543076646606341,-1.4568636349266821,0.5540662209081251,1.11453431687562,0.719060423604333,-0.34143171745276113,0.6204882230430734,0.1391002697875651,0.4742911744581836,1.1824441781635597,0.18031272035915494,-0.45308915985371073,-0.8445599465271896,0.6629923291910917,-0.9774634029128751,-0.5918588172972904,-1.0311876891729266,0.8726660894127695,-1.2344184264736084,-0.014757811531599607,-0.5902281989163379,-0.7063690871216407,-0.16294299522788963,-1.4745567545922897,0.042139924983316576,-0.2920554633419512,-0.06015437555374288,-0.2986806177392193,-0.6674980024470404,1.2685543580424479,0.21284000255567787,1.0437889363436714,0.18887216243290614,1.7499928067891475,0.2766652768495435,0.010056521093938025,1.1897838793114717,0.054535464123359294,0.7898354534682892,-0.14269636797256277,0.5529117275735045,-1.563996288451425,-0.7262681704722209,-1.0159938911832371,-1.2947671465898491,1.6467901837775256,1.1230618558420813,0.23654979303068613,1.0338053124790811,-1.85550756664034,-2.510906160858461,-1.7373342755793515,-1.6078221435728612,-1.0841305176285476,-0.9139165088051912,0.3734506911946519,1.7950527644815435,-1.0613686322505216,-1.7051260647755146,-0.3300103903268135,0.4549584966056656,0.00059392297999653,1.4561634344766161,-1.8128602907224276,-2.2723535535227803,instrumental,0
-0.05830602455766503,0.0,1.7044597924627949,1.641590121750352,2.468305282775482,0.7650158269616238,0.8852282071480982,1.7120839662827831,-1.1431409891062772,-1.0657027888718473,-1.6172633402384875,-0.25972396100067136,-1.3225062724152894,0.2669682325739188,-1.1027553715075862,-1.4579596539168107,-1.3538850341413786,0.5529635575553394,-1.2002784122507622,-1.6642318529189366,-1.5017446701355264,0.5108278850869394,-1.59399524472823,-1.6642277015714333,-1.4736448457511109,0.38635060823306505,-1.1502773840045226,-1.06363710686465,-0.1542893349229232,0.718373924010049,-0.36236798512876034,-1.8290024902310407,-0.782972530179371,2.0429726268123978,-0.13406166717121243,-2.0949369101264,-0.4331191922883069,2.6456617384458365,-0.30806923776728734,-1.7815839331635288,-0.6068762713809082,1.8523847469362964,-0.3794654307303317,-1.3395505517422246,-0.565873148157278,2.374011432851488,-0.5138289486630064,-1.0264648406676224,-2.0256365711621918,0.9980205170563348,1.2922110966495999,-0.6366805779725785,-1.6396446513246823,0.23109919933534773,0.9824997672699632,-0.6895058586324997,-1.0348649861907797,0.9158625442155394,0.7387843088333402,1.3140415334824012,0.8473087656040295,-0.7452372654880264,-1.4828653572150383,0.040539776878061436,0.48406077648352774,-0.9119233650402014,-2.24999839480235,1.4692260283525882,1.1390038302737011,0.08484468116202694,-0.007868715970602722,instrumental,0
0.11666465668319612,0.0,-1.4023624464733981,-1.3823888858080522,-1.60124180015556,0.024613381647830015,-0.192629072685582,-0.5826978424641108,-1.494694423564044,1.1118315719501428,-1.5289494844495417,1.3166532440692156,-1.07754305616647,-0.7530530187586079,-1.6244701810023217,0.5557492433860777,-1.6590801182745794,2.3087821547456437,-1.0489419289956692,3.055964224264704,-0.4834358854773541,0.55100009075288,-0.7120084345212412,-0.3455114055750632,-0.3017401154653778,0.07619974644859404,-1.3935992766750627,-0.9938909731215957,-0.9376199664917216,-1.5548856836836005,-1.2300780169094676,-1.2851746372426076,-1.2699170316910358,-1.8554310909169187,-0.5788093751967361,-0.29410466326420504,-0.3656505811747603,-0.14045948012184412,-1.0035117588537033,1.6724822258854755,-1.1085353254662322,1.337530412596235,-1.5658911969660574,0.16551081885899938,-1.148295098030944,0.3028558914378146,-1.3517466971599417,-1.952084519510242,-2.1178650908785497,-1.9247994692088541,-1.6035056452479712,-1.7428039319702333,-1.4154894428276816,-1.485339708145798,-1.058991915166757,-1.4310370486771586,-0.9063259992632787,-0.7408450006352092,-1.019577289400411,1.9314895041526061,1.3774528562564023,1.6519005760153929,1.0046789849014448,0.6713760126036953,0.34797510387775477,0.8852835752834838,1.4951057404230643,-0.13624479937339723,0.24965268247153521,-1.3353837022896002,-0.019993424217540162,instrumental,0
